epoch,train_loss,train_err,test_err
46,0.023676998913288116,4.354615833585056,3.2789853209650275
47,0.11674804240465164,4.556739496623946,3.4192185293362436
48,0.08009014278650284,4.540979566940461,3.387557666802674
49,0.026146503165364265,4.264996621194844,3.2070961200608097
50,0.05378231778740883,4.4884332154422495,3.3639982175378376
51,0.11625701189041138,4.224998248756121,3.164796257915656
52,0.05889969319105148,4.2336850200589495,3.1845981542062276
53,0.02732253633439541,4.3814805689032195,3.3164631727295912
54,0.0077117751352488995,4.48885266938135,3.395369663544178
55,0.3453347980976105,4.455617151160427,3.3116736382347396
56,6.136270523071289,4.370511304995581,3.270175430313057
57,0.010936858132481575,4.301823775408822,3.2465516665771714
58,1.938281536102295,4.293236629545572,3.200222118393384
59,0.04090119153261185,4.493099433792433,3.3871274300802816
60,0.14701306819915771,4.693196921992692,3.543683741178975
61,0.03536805510520935,4.3403937568646676,3.3021700142984143
62,17.016345977783203,4.367205045568286,3.2786999931876855
63,0.054078109562397,4.3096518577859335,3.241780196655047
64,0.06033533439040184,4.25138563840112,3.1851215694113413
65,6.254629611968994,4.313384637005074,3.211238689425941
66,0.28497418761253357,4.294906631690359,3.240153474063953
67,0.010522961616516113,4.261516737793148,3.18593364337552
68,1.6187773942947388,4.297026875276369,3.2368829281471423
69,8.975611686706543,4.315790304614622,3.2330393867444323
70,0.019540445879101753,4.347643488745224,3.277329867970322
71,0.08664611726999283,4.198634525607341,3.1355643342938566
72,0.043639689683914185,4.280665823803183,3.2061940080286915
73,0.035332098603248596,4.584772489781624,3.4718344786025694
74,0.06417383253574371,4.40117579505537,3.3188990268622596
75,0.11305402964353561,4.2721528575493455,3.2048689363905782
76,2.647310972213745,4.836962503896798,3.724067854224206
77,0.9201006889343262,4.40638779229214,3.291669203213337
78,26.56584358215332,4.345559667702992,3.2666992431900006
79,0.035991229116916656,4.227190714840239,3.1649570290997584
80,0.046539731323719025,4.316282589446404,3.2582941641464034
81,0.05295080319046974,4.329940536668015,3.273054659296157
82,0.027694107964634895,4.336880420341162,3.249659900124807
83,0.11430177837610245,4.341695867714061,3.2562182047438717
84,0.028416626155376434,4.398990941027154,3.301291337693832
85,1.546148657798767,4.453623363152855,3.3513190156945143
86,0.02812087908387184,4.538656410323804,3.424688875132216
87,0.017001410946249962,4.204617165461885,3.1707948963621777
88,0.04701438173651695,4.230913958177819,3.159192388683104
89,0.09174177795648575,4.221314990393553,3.148130254710662
90,0.02536274865269661,4.255255436699817,3.196298980516445
91,0.07941871881484985,4.379992122408789,3.291634500540477
92,0.057427436113357544,4.257609025218239,3.1850259643652894
93,21.806026458740234,4.312984933138229,3.2163398518515716
94,0.037668127566576004,4.239397688850834,3.1733583217663726
95,0.04704870283603668,4.427687281297558,3.351525750841148
96,0.03264414519071579,4.731381696200352,3.6056764941603268
97,0.026402408257126808,4.602881027076968,3.505898314185365
98,0.009568681009113789,4.419564243703458,3.3468442006282357
99,0.03801654279232025,4.229752097574032,3.1521228573427233
100,0.20159108936786652,4.284659626474745,3.222087849139466
101,0.04297921061515808,4.440469184515175,3.3236375162652885
102,0.17525731027126312,4.290288713233726,3.2182638897204847
103,0.10207758098840714,4.2696376996531304,3.20431538139439
104,0.02423148602247238,4.336652775450787,3.278072209958317
105,0.1199965626001358,4.258195377868198,3.169577595501592
106,0.06690365076065063,4.471014219179537,3.3539367069600226
107,0.026970986276865005,4.455008637863368,3.3484910957702536
108,3.5006120204925537,4.27861490170907,3.207798349573552
109,0.05117412284016609,4.2073449863655785,3.153218434553085
110,0.007376831490546465,4.305392822615949,3.2158363658309366
111,0.05840141698718071,4.4617715856035955,3.3510843433750743
112,0.07429375499486923,4.483676015036615,3.3662780262186187
113,0.0716063603758812,4.428578876986019,3.2894546213637987
114,0.35408449172973633,4.482866762789213,3.39416878011655
115,0.04215269908308983,4.223594938860652,3.1870783119448682
116,0.057036444544792175,4.435725024048036,3.332378441014248
117,0.07528486102819443,4.243029094372292,3.1931347429522097
118,0.03749589994549751,4.327942875226353,3.241463027753596
119,0.1825026273727417,4.279541012368311,3.2141579565131604
120,6.305723190307617,4.177933120865284,3.119770408916885
121,0.059268586337566376,4.3839758193319325,3.285240053793766
122,0.05108044296503067,4.313718481387643,3.2010949070451993
123,0.6881858706474304,4.2144946598269435,3.150362193253668
124,1.0818345546722412,4.2689632803487365,3.207097536788023
125,2.2731239795684814,4.201335169629113,3.137004124913949
126,0.0358833372592926,4.2910229691504975,3.2253699601272197
127,12.254324913024902,4.2930126970917675,3.2227153234025705
128,0.004335648380219936,4.198487576831675,3.1644948249669036
129,0.04260789975523949,4.338976886226821,3.225581286381844
130,0.3214738070964813,4.37424652319054,3.2720494924192196
131,0.06367242336273193,4.165283922268475,3.109363046021551
132,0.15608473122119904,4.185844673937879,3.1715013429615304
133,0.03611381724476814,4.391529004941593,3.275751794848206
